"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.162646823E1,4.401599884E1,-3.727399826E1,8.121000290E0,5.824697199E1
2.163636700E1,4.022399902E1,-3.371099854E1,8.925000191E0,5.323586336E1
2.164598746E1,3.650799942E1,-3.083799934E1,9.845000267E0,4.879282996E1
2.165598662E1,3.286800003E1,-2.853899956E1,1.095600033E1,4.488667803E1
2.166606677E1,2.942099953E1,-2.673900032E1,1.241100025E1,4.164855674E1
2.167599069E1,2.624099922E1,-2.532099915E1,1.379100037E1,3.898634029E1
2.168599631E1,2.340600014E1,-2.413400078E1,1.463300037E1,3.666627246E1
2.169600231E1,2.083900070E1,-2.310000038E1,1.467199993E1,3.439682471E1
2.170667200E1,1.834900093E1,-2.214200020E1,1.409700012E1,3.202623019E1
2.171598977E1,1.585900021E1,-2.118400002E1,1.340799999E1,2.966553906E1
2.172666431E1,1.336900043E1,-2.026499939E1,1.275599957E1,2.742473150E1
2.173673877E1,1.080300045E1,-1.938400078E1,1.179899979E1,2.513286098E1
2.174599731E1,8.236000061E0,-1.846400070E1,1.041899967E1,2.274437454E1
2.175765962E1,5.745999813E0,-1.743000031E1,8.848999977E0,2.037464662E1
2.176598446E1,3.486000061E0,-1.631900024E1,7.125000000E0,1.814462979E1
2.177598939E1,1.608000040E0,-1.520800018E1,5.401000023E0,1.621849977E1
2.178600662E1,7.599999756E-2,-1.413500023E1,3.753999949E0,1.462520164E1
2.179598462E1,-1.187000036E0,-1.302400017E1,2.259999990E0,1.327181786E1
2.180600477E1,-2.335999966E0,-1.191300011E1,8.809999824E-1,1.217179643E1
2.181599477E1,-3.371000051E0,-1.080300045E1,-2.290000021E-1,1.131905036E1
2.182599639E1,-4.328000069E0,-9.652999878E0,-1.225000024E0,1.064953597E1
2.183598846E1,-5.248000145E0,-8.465999603E0,-2.144999981E0,1.018899797E1
2.184599116E1,-6.091000080E0,-7.355000019E0,-2.987999916E0,1.000622060E1
2.185598769E1,-6.742000103E0,-6.243999958E0,-3.638999939E0,9.883542959E0
2.186746639E1,-7.086999893E0,-5.285999775E0,-3.983999968E0,9.697402583E0
2.187638685E1,-7.277999878E0,-4.405000210E0,-4.137000084E0,9.459813886E0
2.188599554E1,-7.546000004E0,-3.562000036E0,-4.137000084E0,9.313685093E0
2.189655308E1,-7.928999901E0,-2.834000111E0,-3.907000065E0,9.282523663E0
2.190599523E1,-8.350999832E0,-2.144999981E0,-3.486000061E0,9.300130082E0
2.191631139E1,-8.734000206E0,-1.570000052E0,-2.948999882E0,9.351163567E0
2.192599739E1,-9.039999962E0,-1.110000014E0,-2.413000107E0,9.422115944E0
2.193600823E1,-9.461999893E0,-7.659999728E-1,-1.761999965E0,9.655094086E0
2.194617431E1,-1.007499981E1,-6.119999886E-1,-1.110000014E0,1.015442097E1
2.195599246E1,-1.080300045E1,-6.119999886E-1,-4.210000038E-1,1.082850884E1
2.196600123E1,-1.145400047E1,-7.269999981E-1,6.119999886E-1,1.149335459E1
2.197657500E1,-1.202799988E1,-8.809999824E-1,1.991999984E0,1.222362491E1
2.198781493E1,-1.275599957E1,-1.110000014E0,3.141000032E0,1.318383503E1
2.199599000E1,-1.359899998E1,-1.340000033E0,4.175000191E0,1.428842283E1
2.200645000E1,-1.440400028E1,-1.684999943E0,4.788000107E0,1.527217712E1
2.201599931E1,-1.509300041E1,-2.105999947E0,5.094999790E0,1.606838262E1
2.202599762E1,-1.570600033E1,-2.642999887E0,5.171000004E0,1.674524218E1
2.203685008E1,-1.635700035E1,-3.371000051E0,5.285999775E0,1.751733129E1
2.204598392E1,-1.723800087E1,-4.251999855E0,5.706999779E0,1.864934377E1
2.205617216E1,-1.823399925E1,-5.323999882E0,6.589000225E0,2.010568645E1
2.206601454E1,-1.930699921E1,-6.473999977E0,7.890999794E0,2.183897369E1
2.207599369E1,-2.045599937E1,-7.585000038E0,9.307999611E0,2.371959091E1
2.208598808E1,-2.164399910E1,-8.810000420E0,1.026599979E1,2.552390166E1
2.209620285E1,-2.267799950E1,-1.003600025E1,1.072599983E1,2.701962314E1
2.210598877E1,-2.317600060E1,-1.133899975E1,1.118599987E1,2.812163779E1
2.211657193E1,-2.290800095E1,-1.279500008E1,1.156900024E1,2.867630208E1
2.212797323E1,-2.156699944E1,-1.447999954E1,1.218200016E1,2.869158377E1
2.213598354E1,-2.034099960E1,-1.612700081E1,1.306299973E1,2.905991022E1
2.214599662E1,-1.888599968E1,-1.785099983E1,1.421199989E1,2.961959014E1
2.215644077E1,-1.708499908E1,-1.957500076E1,1.524600029E1,3.012504562E1
2.216599431E1,-1.474800014E1,-2.122200012E1,1.566800022E1,3.022189651E1
2.217600192E1,-1.168400002E1,-2.271599960E1,1.520800018E1,2.972903907E1
2.218610408E1,-7.814000130E0,-2.401899910E1,1.379100037E1,2.877781449E1
2.219604508E1,-3.178999901E0,-2.505299950E1,1.172200012E1,2.784176918E1
2.220599300E1,1.761999965E0,-2.574300003E1,9.423000336E0,2.746997688E1
2.221598346E1,6.626999855E0,-2.620299911E1,7.239999771E0,2.798092004E1
2.222598339E1,1.091699982E1,-2.650900078E1,5.362999916E0,2.916624377E1
2.223613354E1,1.432699966E1,-2.670100021E1,3.944999933E0,3.055763990E1
2.224610977E1,1.643400002E1,-2.677700043E1,3.063999891E0,3.156694796E1
2.225598823E1,1.846400070E1,-2.700699997E1,2.565999985E0,3.281587611E1
2.226598862E1,2.003499985E1,-2.735199928E1,2.298000097E0,3.398255270E1
2.227716469E1,2.122200012E1,-2.777300072E1,2.259999990E0,3.502599689E1
2.228649054E1,2.229500008E1,-2.811800003E1,2.796000004E0,3.599314616E1
2.229599493E1,2.310000038E1,-2.850099945E1,3.944999933E0,3.689823860E1
2.230600100E1,2.348299980E1,-2.892200089E1,5.401000023E0,3.764444469E1
2.231667392E1,2.359799957E1,-2.961199951E1,6.780000210E0,3.846692738E1
2.232600623E1,2.352099991E1,-3.056999969E1,7.853000164E0,3.936282421E1
2.233598916E1,2.344400024E1,-3.179599953E1,8.696000099E0,4.045030471E1
2.234609716E1,2.363599968E1,-3.336600113E1,9.385000229E0,4.195269647E1
2.235598300E1,2.421100044E1,-3.528200150E1,9.807000160E0,4.389953786E1
2.236599723E1,2.512999916E1,-3.742699814E1,9.998000145E0,4.617636900E1
2.237602823E1,2.624099922E1,-3.976399994E1,1.015100002E1,4.871148256E1
2.238598385E1,2.758200073E1,-4.213899994E1,1.049600029E1,5.144538951E1
2.239599439E1,2.911400032E1,-4.455199814E1,1.107100010E1,5.436057943E1
2.240601500E1,3.072299957E1,-4.704199982E1,1.152999973E1,5.735672012E1
2.241598262E1,3.233200073E1,-4.957099915E1,1.195199966E1,6.037791420E1
2.242610831E1,3.363399887E1,-5.221400070E1,1.298600006E1,6.345221783E1
2.243600608E1,3.447700119E1,-5.481900024E1,1.520800018E1,6.652119714E1
2.244600346E1,3.509000015E1,-5.711800003E1,1.865600014E1,6.958319035E1
2.245608416E1,3.558800125E1,-5.895600128E1,2.260199928E1,7.247872993E1
2.246599300E1,3.604800034E1,-6.010599899E1,2.639399910E1,7.489213999E1
2.247598977E1,3.658399963E1,-6.041199875E1,2.972699928E1,7.662697377E1
2.248748285E1,3.715900040E1,-5.999100113E1,3.263800049E1,7.774928040E1
2.249599885E1,3.773300171E1,-5.880300140E1,3.512799835E1,7.820197351E1
2.250598646E1,3.827000046E1,-5.696400070E1,3.719699860E1,7.805835647E1
2.251598777E1,3.861500168E1,-5.458900070E1,3.872900009E1,7.727232881E1
2.252601208E1,3.850000000E1,-5.194599915E1,3.999399948E1,7.602734259E1
2.253599654E1,3.800199890E1,-4.922600174E1,4.110499954E1,7.454510148E1
2.254664916E1,3.734999847E1,-4.635300064E1,4.190900040E1,7.280101214E1
2.255598993E1,3.677600098E1,-4.344100189E1,4.206200027E1,7.077292392E1
2.256598416E1,3.623899841E1,-4.083599854E1,4.160300064E1,6.864148487E1
2.257693431E1,3.539699936E1,-3.865299988E1,4.118099976E1,6.665490758E1
2.258600762E1,3.428599930E1,-3.685200119E1,4.099000168E1,6.491363476E1
2.259600416E1,3.275299835E1,-3.547299957E1,4.095100021E1,6.330937544E1
2.260612308E1,3.083799934E1,-3.451599884E1,4.102799988E1,6.185170291E1
2.261600023E1,2.876899910E1,-3.386399841E1,4.099000168E1,6.045333684E1
2.262598523E1,2.662400055E1,-3.359600067E1,4.079800034E1,5.917774495E1
2.263656516E1,2.455500031E1,-3.348099899E1,4.033800125E1,5.788851076E1
2.264599693E1,2.256299973E1,-3.344300079E1,3.968700027E1,5.659135313E1
2.265651539E1,2.076300049E1,-3.336600113E1,3.888299942E1,5.528363107E1
2.266607123E1,1.919199944E1,-3.332799911E1,3.781000137E1,5.393222201E1
2.267598977E1,1.777499962E1,-3.325099945E1,3.643099976E1,5.242897404E1
2.268672500E1,1.639599991E1,-3.309799957E1,3.486000061E1,5.078903456E1
2.269607069E1,1.536100006E1,-3.286800003E1,3.306000137E1,4.908390204E1
2.270619362E1,1.428899956E1,-3.263800049E1,3.110600090E1,4.729691191E1
2.271600177E1,1.313899994E1,-3.236999893E1,2.926700020E1,4.557419720E1
2.272598923E1,1.191300011E1,-3.187199974E1,2.735199928E1,4.365633750E1
2.273600939E1,1.061100006E1,-3.125900078E1,2.520700073E1,4.153445964E1
2.274602308E1,8.963999748E0,-3.060799980E1,2.298500061E1,3.931301561E1
2.275598423E1,7.047999859E0,-2.984199905E1,2.099300003E1,3.716080273E1
2.276605654E1,4.940999985E0,-2.899900055E1,1.922999954E1,3.514467806E1
2.277600831E1,2.948999882E0,-2.804100037E1,1.750699997E1,3.318869310E1
2.278615008E1,1.110000014E0,-2.696899986E1,1.593599987E1,3.134509763E1
2.279661723E1,-5.360000134E-1,-2.566600037E1,1.440400028E1,2.943647559E1
2.280608092E1,-2.105999947E0,-2.424900055E1,1.290900040E1,2.755161619E1
2.281599808E1,-3.562000036E0,-2.267799950E1,1.168400002E1,2.575840371E1
2.282599246E1,-4.864999771E0,-2.103100014E1,1.072599983E1,2.410432040E1
2.283599477E1,-5.936999798E0,-1.938400078E1,9.845000267E0,2.253689160E1
2.284600000E1,-6.933000088E0,-1.800499916E1,9.307999611E0,2.142160922E1
2.285695831E1,-7.853000164E0,-1.677899933E1,9.347000122E0,2.075020099E1
2.286600069E1,-8.581000328E0,-1.574400043E1,9.845000267E0,2.045558962E1
2.287598785E1,-9.079000473E0,-1.497799969E1,1.057299995E1,2.045866692E1
2.288600485E1,-9.423000336E0,-1.451799965E1,1.145400047E1,2.075474346E1
2.289690154E1,-9.576999664E0,-1.436499977E1,1.260299969E1,2.137540040E1
2.290745754E1,-9.576999664E0,-1.447999954E1,1.386699963E1,2.221897810E1
2.291676231E1,-9.194000244E0,-1.490200043E1,1.505500031E1,2.309225609E1
2.292600923E1,-8.388999939E0,-1.566800022E1,1.597399998E1,2.389623875E1
2.293598954E1,-7.239999771E0,-1.658699989E1,1.639599991E1,2.442078981E1
2.294600192E1,-5.936999798E0,-1.765999985E1,1.639599991E1,2.481838782E1
2.295637400E1,-4.519999981E0,-1.896199989E1,1.624200058E1,2.537302549E1
2.296599777E1,-2.872999907E0,-2.037999916E1,1.608900070E1,2.612382893E1
2.297612039E1,-8.040000200E-1,-2.183499908E1,1.555300045E1,2.681994452E1
2.298730408E1,1.455000043E0,-2.317600060E1,1.447999954E1,2.736630073E1
2.299662908E1,4.098999977E0,-2.428700066E1,1.306299973E1,2.788013923E1
2.300604177E1,7.047999859E0,-2.516799927E1,1.114700031E1,2.841404767E1
2.301712216E1,1.011299992E1,-2.562800026E1,8.656999588E0,2.887924525E1
2.302702185E1,1.329300022E1,-2.581900024E1,6.052000046E0,2.966397366E1
2.303967554E1,1.666399956E1,-2.578100014E1,3.792000055E0,3.093102187E1
2.304600439E1,1.961400032E1,-2.559000015E1,1.876999974E0,3.229675286E1
2.305606962E1,2.202700043E1,-2.543600082E1,4.589999914E-1,3.365099652E1
2.306599816E1,2.394199944E1,-2.551300049E1,-6.119999886E-1,3.499295750E1
2.307601292E1,2.520700073E1,-2.574300003E1,-1.952999949E0,3.608197812E1
2.308600469E1,2.562800026E1,-2.593400002E1,-3.792000055E0,3.665714144E1
2.309685908E1,2.532099915E1,-2.597299957E1,-5.669000149E0,3.671358423E1
2.310599331E1,2.478499985E1,-2.574300003E1,-7.086999893E0,3.643108337E1
2.311712800E1,2.424900055E1,-2.516799927E1,-8.005999565E0,3.585440341E1
2.312600177E1,2.386599922E1,-2.424900055E1,-8.388999939E0,3.504247803E1
2.313605000E1,2.363599968E1,-2.317600060E1,-8.427000046E0,3.415848085E1
2.314615677E1,2.340600014E1,-2.183499908E1,-8.197999954E0,3.304262748E1
2.315599285E1,2.279299927E1,-2.041799927E1,-7.853000164E0,3.159248520E1
2.316625223E1,2.214200020E1,-1.907699966E1,-7.277999878E0,3.011925250E1
2.317634562E1,2.141399956E1,-1.785099983E1,-6.626999855E0,2.865544798E1
2.318598808E1,2.080100060E1,-1.631900024E1,-5.706999779E0,2.704738881E1
2.319600185E1,2.068600082E1,-1.421199989E1,-4.289999962E0,2.546165098E1
2.320869946E1,2.114599991E1,-1.133899975E1,-2.068000078E0,2.408324836E1
2.321744616E1,2.202700043E1,-8.503999710E0,2.680000067E-1,2.361310193E1
2.322598916E1,2.287000084E1,-5.783999920E0,2.450999975E0,2.371706125E1
2.323604923E1,2.325300026E1,-3.447000027E0,4.137000084E0,2.386835981E1
2.324668946E1,2.306100082E1,-1.531999946E0,5.478000164E0,2.375216345E1
2.325599331E1,2.240999985E1,-3.799999878E-2,6.434999943E0,2.331563341E1
2.326659946E1,2.141399956E1,9.959999919E-1,7.010000229E0,2.255419021E1
2.327599300E1,1.988199997E1,1.723000050E0,7.355000019E0,2.126872533E1
2.328694016E1,1.788999939E1,2.298000097E0,7.699999809E0,1.961180460E1
2.329601900E1,1.578299999E1,2.987999916E0,8.043999672E0,1.796488695E1
2.330610300E1,1.371399975E1,3.753999949E0,8.388999939E0,1.650883475E1
2.331598800E1,1.168400002E1,4.367000103E0,8.696000099E0,1.520549124E1
2.332602531E1,9.767999649E0,4.442999840E0,9.039999962E0,1.403123886E1
2.333598792E1,7.928999901E0,4.558000088E0,9.729999542E0,1.335354991E1
2.334600069E1,6.129000187E0,4.481999874E0,1.064900017E1,1.307876794E1
2.335930631E1,4.289999962E0,4.328000069E0,1.214299965E1,1.358632124E1
2.336599323E1,2.528000116E0,4.098999977E0,1.379100037E1,1.460767868E1
2.337599031E1,6.510000229E-1,3.792000055E0,1.593599987E1,1.639387560E1
2.338641239E1,-1.072000027E0,3.447000027E0,1.819599915E1,1.855061665E1
2.339608116E1,-2.220999956E0,3.256000042E0,2.034099960E1,2.071933015E1
2.340598931E1,-2.565999985E0,3.293999910E0,2.218000031E1,2.256960799E1
2.341600346E1,-2.183000088E0,3.408999920E0,2.371299934E1,2.405604098E1
2.342618477E1,-1.417000055E0,3.447000027E0,2.489999962E1,2.517736442E1
2.343625016E1,-5.740000010E-1,3.332000017E0,2.547500038E1,2.569839187E1
2.344676923E1,2.290000021E-1,3.178999901E0,2.532099915E1,2.552080483E1
2.345600392E1,1.034000039E0,2.987999916E0,2.467000008E1,2.487179534E1
2.346598654E1,1.838000059E0,2.796000004E0,2.382699966E1,2.406079328E1
2.347599169E1,2.872999907E0,2.642999887E0,2.275499916E1,2.308743302E1
2.348625146E1,3.829999924E0,2.413000107E0,2.195000076E1,2.241191653E1
2.349603031E1,4.864999771E0,2.183000088E0,2.106900024E1,2.173330356E1
2.350607677E1,5.861000061E0,2.029999971E0,2.026499939E1,2.119298049E1
2.351598985E1,6.473999977E0,1.838000059E0,1.965200043E1,2.077238650E1
2.352598585E1,6.856999874E0,1.646999955E0,1.903899956E1,2.030306776E1
2.353598669E1,6.933000088E0,1.493999958E0,1.827300072E1,1.960104796E1
2.354601700E1,6.933000088E0,1.417000055E0,1.731500053E1,1.870517637E1
2.355709685E1,6.933000088E0,1.340000033E0,1.624200058E1,1.771058082E1
2.356599685E1,6.856999874E0,1.264000058E0,1.520800018E1,1.673019465E1
2.357600062E1,6.703999996E0,1.110000014E0,1.432699966E1,1.585681668E1
2.358601123E1,6.359000206E0,9.570000172E-1,1.363700008E1,1.507715172E1
2.359706323E1,5.745999813E0,7.269999981E-1,1.298600006E1,1.421904499E1
2.360599831E1,4.980000019E0,5.360000134E-1,1.210499954E1,1.310033244E1
2.361598169E1,4.098999977E0,4.210000038E-1,1.110900021E1,1.184858335E1
2.362598762E1,3.217000008E0,3.440000117E-1,1.007499981E1,1.058173172E1
2.363652508E1,2.528000116E0,3.059999943E-1,8.963999748E0,9.318675446E0
2.364598662E1,1.838000059E0,2.680000067E-1,7.890999794E0,8.106660593E0
2.365598354E1,1.149000049E0,1.909999996E-1,7.010000229E0,7.106109014E0
2.366599123E1,4.210000038E-1,7.599999756E-2,6.473999977E0,6.488119351E0
2.367598377E1,-3.059999943E-1,0.000000000E0,6.396999836E0,6.404314397E0
2.368709862E1,-1.034000039E0,-3.799999878E-2,6.780000210E0,6.858498591E0
2.369599531E1,-1.570000052E0,0.000000000E0,7.315999985E0,7.482563461E0
2.370599146E1,-1.723000050E0,7.599999756E-2,7.890999794E0,8.077275711E0
2.371598554E1,-1.531999946E0,1.909999996E-1,8.350999832E0,8.492508642E0
2.372682900E1,-1.072000027E0,3.829999864E-1,8.541999817E0,8.617519012E0
2.373598739E1,-4.979999959E-1,5.360000134E-1,8.465999603E0,8.497555489E0
2.374606331E1,3.799999878E-2,6.890000105E-1,8.197999954E0,8.226990231E0
2.375719139E1,3.829999864E-1,8.040000200E-1,7.737999916E0,7.789078747E0
2.376640485E1,6.119999886E-1,9.190000296E-1,7.239999771E0,7.323708195E0
2.377599000E1,8.420000076E-1,1.034000039E0,6.664999962E0,6.797083535E0
2.378735216E1,1.264000058E0,1.149000049E0,6.129000187E0,6.362589139E0
2.379612662E1,1.914999962E0,1.225000024E0,5.669000149E0,6.107815698E0
2.380598554E1,2.604000092E0,1.225000024E0,5.171000004E0,5.917827522E0
2.381677839E1,2.948999882E0,1.187000036E0,4.519999981E0,5.525936049E0
2.382600177E1,2.834000111E0,1.034000039E0,3.601000071E0,4.697649861E0
2.383607700E1,2.490000010E0,8.809999824E-1,2.642999887E0,3.736537090E0
2.384599100E1,1.991999984E0,7.269999981E-1,2.029999971E0,2.935556645E0
2.385618823E1,1.455000043E0,6.119999886E-1,1.838000059E0,2.422769764E0
2.386598808E1,9.190000296E-1,4.979999959E-1,1.876999974E0,2.148416615E0
2.387687039E1,5.360000134E-1,3.440000117E-1,2.068000078E0,2.163852201E0
2.388599593E1,4.210000038E-1,1.529999971E-1,2.490000010E0,2.529970365E0
2.389602385E1,5.740000010E-1,0.000000000E0,2.948999882E0,3.004342907E0
2.390599008E1,7.659999728E-1,-1.529999971E-1,3.141000032E0,3.236672081E0
2.391606231E1,7.269999981E-1,-3.440000117E-1,2.987999916E0,3.094351063E0
2.392598923E1,5.740000010E-1,-5.740000010E-1,2.642999887E0,2.764850883E0
2.393607000E1,4.979999959E-1,-7.659999728E-1,2.413000107E0,2.580180124E0
2.394628269E1,5.740000010E-1,-9.190000296E-1,2.413000107E0,2.645109936E0
2.395598916E1,8.040000200E-1,-9.959999919E-1,2.604000092E0,2.901594130E0
2.396600693E1,1.149000049E0,-1.110000014E0,2.987999916E0,3.388280485E0
2.397660716E1,1.646999955E0,-1.225000024E0,3.332000017E0,3.913496905E0
2.398605746E1,2.680999994E0,-1.264000058E0,3.677000046E0,4.722900216E0
2.399667239E1,4.021999836E0,-1.225000024E0,4.098999977E0,5.871874364E0
2.400624662E1,5.285999775E0,-1.110000014E0,4.558000088E0,7.067478932E0
2.401627300E1,6.434999943E0,-9.570000172E-1,5.285999775E0,8.382533443E0
2.402598985E1,7.431000233E0,-7.269999981E-1,6.589000225E0,9.958072977E0
2.403670893E1,8.236000061E0,-4.589999914E-1,8.427000046E0,1.179223082E1
2.404608916E1,9.154999733E0,-7.599999756E-2,1.049600029E1,1.392787917E1
2.405598700E1,1.038099957E1,4.210000038E-1,1.252600002E1,1.627399980E1
2.406603393E1,1.176000023E1,1.072000027E0,1.447999954E1,1.868467758E1
2.407598362E1,1.325399971E1,1.799999952E0,1.624200058E1,2.104070082E1
2.408599569E1,1.478699970E1,2.604000092E0,1.781299973E1,2.329676235E1
2.409600269E1,1.605100060E1,3.447000027E0,1.942200089E1,2.543089750E1
2.410598354E1,1.681699944E1,4.442999840E0,2.126099968E1,2.746965280E1
2.411599362E1,1.727700043E1,5.439000130E0,2.298500061E1,2.926410291E1
2.412650662E1,1.750699997E1,6.512000084E0,2.428700066E1,3.063918396E1
2.413599346E1,1.758300018E1,7.546000004E0,2.520700073E1,3.164643578E1
2.414695393E1,1.762100029E1,8.656999588E0,2.585799980E1,3.246658970E1
2.415600431E1,1.785099983E1,9.692000389E0,2.631800079E1,3.324500312E1
2.416656808E1,1.796599960E1,1.049600029E1,2.681599998E1,3.394172976E1
2.417658469E1,1.754500008E1,1.110900021E1,2.746699905E1,3.443360205E1
2.418610392E1,1.654899979E1,1.164500046E1,2.796500015E1,3.451835256E1
2.419757993E1,1.528499985E1,1.206700039E1,2.811800003E1,3.420329874E1
2.420603808E1,1.398200035E1,1.241100025E1,2.777300072E1,3.347937917E1
2.421730516E1,1.294799995E1,1.264099979E1,2.700699997E1,3.250882382E1
2.422811562E1,1.214299965E1,1.268000031E1,2.559000015E1,3.103357788E1
2.423609577E1,1.130099964E1,1.252600002E1,2.424900055E1,2.954026569E1
2.424609162E1,1.030500031E1,1.210499954E1,2.321500015E1,2.813645815E1
2.425683677E1,9.232000351E0,1.149199963E1,2.233300018E1,2.675927471E1
2.426598423E1,8.159000397E0,1.068799973E1,2.137599945E1,2.525343498E1
2.427778369E1,7.047999859E0,9.807000160E0,2.030299950E1,2.362336434E1
2.428775900E1,5.975999832E0,8.887000084E0,1.900099945E1,2.181122015E1
2.429599816E1,4.980000019E0,8.005999565E0,1.769799995E1,2.005282104E1
2.430622508E1,4.212999821E0,7.202000141E0,1.643400002E1,1.843080384E1
2.431600877E1,3.562000036E0,6.359000206E0,1.543799973E1,1.707209897E1
2.432598377E1,2.872999907E0,5.553999901E0,1.467199993E1,1.594893806E1
2.433624100E1,2.183000088E0,4.826000214E0,1.421199989E1,1.516696108E1
2.434605092E1,1.417000055E0,4.137000084E0,1.405900002E1,1.472338753E1
2.435598377E1,6.510000229E-1,3.601000071E0,1.379100037E1,1.426824073E1
2.436598800E1,0.000000000E0,3.141000032E0,1.348400021E1,1.384500425E1
2.437604477E1,-6.510000229E-1,2.796000004E0,1.317800045E1,1.348707207E1
2.438598369E1,-1.187000036E0,2.490000010E0,1.283300018E1,1.312611758E1
2.439598693E1,-1.646999955E0,2.220999956E0,1.244999981E1,1.275335034E1
2.440600208E1,-1.991999984E0,1.991999984E0,1.198999977E1,1.231650204E1
2.441611769E1,-2.220999956E0,1.799999952E0,1.141499996E1,1.176754285E1
2.442602831E1,-2.298000097E0,1.493999958E0,1.084099960E1,1.118213364E1
2.443598962E1,-2.298000097E0,1.149000049E0,1.030500031E1,1.062045370E1
2.444599085E1,-2.335999966E0,7.269999981E-1,9.807000160E0,1.010755544E1
2.445603262E1,-2.490000010E0,2.680000067E-1,9.270000458E0,9.602334744E0
2.446737631E1,-2.872999907E0,-1.529999971E-1,8.696000099E0,9.159582697E0
2.447598916E1,-3.217000008E0,-5.740000010E-1,8.083000183E0,8.718569665E0
2.448599716E1,-3.523999929E0,-9.570000172E-1,7.393000126E0,8.245657972E0
2.449748539E1,-3.829999924E0,-1.340000033E0,6.626999855E0,7.770561536E0
2.450617393E1,-4.175000191E0,-1.646999955E0,5.899000168E0,7.412249215E0
2.451710300E1,-4.558000088E0,-1.952999949E0,5.132999897E0,7.137034506E0
2.452722339E1,-4.864999771E0,-2.220999956E0,4.367000103E0,6.904473440E0
2.453625769E1,-4.980000019E0,-2.528000116E0,3.523999929E0,6.603768642E0
2.454598516E1,-4.980000019E0,-2.757999897E0,2.604000092E0,6.260014385E0
2.455598885E1,-4.980000019E0,-2.872999907E0,1.684999943E0,5.991139579E0
2.456599962E1,-4.980000019E0,-2.872999907E0,8.420000076E-1,5.810636167E0
2.457599962E1,-4.980000019E0,-2.911000013E0,1.140000001E-1,5.769516207E0
2.458598293E1,-4.940999985E0,-2.987999916E0,-4.589999914E-1,5.792435182E0
2.459651939E1,-4.902999878E0,-3.141000032E0,-8.809999824E-1,5.889095854E0
2.460598300E1,-4.710999966E0,-3.332000017E0,-1.110000014E0,5.876039893E0
2.461691731E1,-4.251999855E0,-3.486000061E0,-1.187000036E0,5.625003847E0
2.462601354E1,-3.601000071E0,-3.638999939E0,-1.187000036E0,5.255329785E0
2.463638931E1,-2.948999882E0,-3.753999949E0,-1.187000036E0,4.919154907E0
2.464598608E1,-2.183000088E0,-3.907000065E0,-1.149000049E0,4.620642813E0
2.465599508E1,-1.302000046E0,-4.059999943E0,-1.072000027E0,4.396360735E0
2.466598739E1,-4.589999914E-1,-4.251999855E0,-8.420000076E-1,4.358801185E0
2.467599069E1,2.680000067E-1,-4.519999981E0,-5.360000134E-1,4.559552593E0
2.468599762E1,1.034000039E0,-4.826000214E0,-1.529999971E-1,4.937898657E0
2.469598539E1,1.876999974E0,-5.094999790E0,4.210000038E-1,5.446043772E0
2.470598939E1,2.872999907E0,-5.323999882E0,1.302000046E0,6.188239436E0
2.471603846E1,3.983999968E0,-5.439000130E0,2.259999990E0,7.110736819E0
2.472659023E1,5.362999916E0,-5.553999901E0,3.101999998E0,8.320522038E0
2.473626800E1,6.856999874E0,-5.592999935E0,3.868999958E0,9.657600956E0
2.474627069E1,8.121000290E0,-5.553999901E0,4.635000229E0,1.087569711E1
2.475598354E1,9.154999733E0,-5.478000164E0,5.362999916E0,1.194086571E1
2.476599754E1,9.998000145E0,-5.362999916E0,5.975999832E0,1.282319574E1
2.477800392E1,1.053400040E1,-5.323999882E0,6.359000206E0,1.340697664E1
2.478598392E1,1.107100010E1,-5.323999882E0,6.664999962E0,1.397620272E1
2.479598862E1,1.164500046E1,-5.362999916E0,6.817999840E0,1.452077565E1
2.480601554E1,1.218200016E1,-5.401000023E0,6.933000088E0,1.502126557E1
2.481599508E1,1.260299969E1,-5.515999794E0,6.972000122E0,1.542305549E1
2.482598369E1,1.294799995E1,-5.706999779E0,6.894999981E0,1.574044390E1
2.483599439E1,1.317800045E1,-5.975999832E0,6.664999962E0,1.593092886E1
2.484599116E1,1.310099983E1,-6.359000206E0,6.359000206E0,1.589056210E1
2.485600516E1,1.283300018E1,-6.856999874E0,5.783999920E0,1.565755396E1
2.486609416E1,1.264099979E1,-7.585000038E0,4.826000214E0,1.551184642E1
2.487636246E1,1.268000031E1,-8.465999603E0,3.714999914E0,1.569257090E1
2.488613631E1,1.290900040E1,-9.500000000E0,2.680999994E0,1.625054006E1
2.489655569E1,1.325399971E1,-1.061100006E1,1.952999949E0,1.709023228E1
2.490602100E1,1.382900047E1,-1.183699989E1,1.455000043E0,1.826123889E1
2.491598992E1,1.451799965E1,-1.317800045E1,1.225000024E0,1.964516823E1
2.492602693E1,1.539999962E1,-1.467199993E1,1.225000024E0,2.130559071E1
2.493795739E1,1.651099968E1,-1.624200058E1,1.799999952E0,2.323049059E1
2.494646777E1,1.792799950E1,-1.785099983E1,2.298000097E0,2.540378250E1
2.495778893E1,1.976700020E1,-1.926899910E1,3.293999910E0,2.780070248E1
2.496816931E1,2.229500008E1,-2.018799973E1,4.788000107E0,3.045566132E1
2.497621562E1,2.474699974E1,-2.099300003E1,6.550000191E0,3.310623127E1
