"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.943166417E0,2.231464148E0,5.202759266E0,5.779779434E0,8.090363807E0
7.945168417E0,2.298503876E0,5.241067410E0,5.760625362E0,8.120142377E0
7.947170417E0,2.403851986E0,5.281770229E0,5.765413761E0,8.180195411E0
7.949172417E0,2.506805658E0,5.341627121E0,5.779779434E0,8.259715807E0
7.951174417E0,2.540325642E0,5.370358467E0,5.806116581E0,8.306924472E0
7.953176417E0,2.597788095E0,5.396695614E0,5.882733345E0,8.395199709E0
7.955178417E0,2.691164970E0,5.401484013E0,5.997658253E0,8.508249112E0
7.957180417E0,2.748627424E0,5.382329941E0,6.069486618E0,8.565225982E0
7.959182417E0,2.899466753E0,5.389512539E0,6.244268894E0,8.743262943E0
7.961184417E0,3.052700281E0,5.384724140E0,6.426233768E0,8.922483596E0
7.963186417E0,3.143682718E0,5.360781193E0,6.529187202E0,9.013933745E0
7.965188417E0,3.332830429E0,5.353598595E0,6.759037971E0,9.244099247E0
7.967190417E0,3.519583941E0,5.344021320E0,6.988888264E0,9.475789896E0
7.969192417E0,3.610566378E0,5.334444046E0,7.103813171E0,9.589402715E0
7.971194417E0,3.782954216E0,5.296135902E0,7.374366283E0,9.835704153E0
7.973196417E0,3.950553417E0,5.274587631E0,7.666468143E0,1.010954404E1
7.975198417E0,4.003227711E0,5.272192955E0,7.805335999E0,1.023450637E1
7.977200417E0,4.137306690E0,5.238673210E0,8.068706512E0,1.047210716E1
7.979202417E0,4.233078003E0,5.238673210E0,8.341653824E0,1.072127954E1
7.981204417E0,4.259414673E0,5.221913338E0,8.490098000E0,1.083940756E1
7.983206417E0,4.266597748E0,5.207547665E0,8.782199860E0,1.106568766E1
7.985208417E0,4.280963421E0,5.205153465E0,9.062330246E0,1.129363094E1
7.987210417E0,4.259414673E0,5.200365067E0,9.225140572E0,1.141444825E1
7.989212417E0,4.221106529E0,5.214730740E0,9.557945251E0,1.167756286E1
7.991214417E0,4.154066563E0,5.257827282E0,9.852440834E0,1.191518389E1
7.993216417E0,4.115758419E0,5.267404556E0,1.002482891E1,1.204915818E1
7.995218417E0,4.022381783E0,5.303318501E0,1.036242104E1,1.231602663E1
7.997220417E0,3.897879362E0,5.320078850E0,1.075987053E1,1.262028194E1
7.999222417E0,3.847599506E0,5.329655647E0,1.094423008E1,1.276657446E1
8.001224417E0,3.711125851E0,5.384724140E0,1.132970810E1,1.308166636E1
8.003221840E0,3.565075159E0,5.406272411E0,1.167208958E1,1.334822900E1
8.005223840E0,3.481275558E0,5.442186832E0,1.185884285E1,1.350440042E1
8.007225840E0,3.356773376E0,5.456552505E0,1.217249298E1,1.375541632E1
8.009227840E0,3.208328247E0,5.435003757E0,1.244544029E1,1.395426888E1
8.011229840E0,3.141288519E0,5.423032284E0,1.257712555E1,1.405208382E1
8.013231840E0,3.038334846E0,5.367964268E0,1.281176472E1,1.421927685E1
8.015233840E0,2.942563772E0,5.279376030E0,1.302724934E1,1.436104864E1
8.017235840E0,2.897072554E0,5.214730740E0,1.311583710E1,1.440873446E1
8.019216033E0,2.832427025E0,5.104593754E0,1.330977345E1,1.453373969E1
8.021218033E0,2.774964571E0,4.968120098E0,1.352286434E1,1.467141798E1
8.023220033E0,2.748627424E0,4.917840481E0,1.363300037E1,1.475123069E1
8.025222033E0,2.734261751E0,4.771789551E0,1.387242794E1,1.492281541E1
8.027224033E0,2.707924843E0,4.640104771E0,1.413101006E1,1.511783299E1
8.029226033E0,2.700742006E0,4.573064804E0,1.427945518E1,1.523514914E1
8.031228033E0,2.657644987E0,4.443774223E0,1.458592224E1,1.547770441E1
8.033230033E0,2.612153769E0,4.326454639E0,1.488041782E1,1.571522802E1
8.035232033E0,2.597788095E0,4.300117493E0,1.503365135E1,1.585087336E1
8.037234033E0,2.533142805E0,4.211529255E0,1.536884975E1,1.613553017E1
8.039236033E0,2.449343204E0,4.149278164E0,1.568728828E1,1.641056992E1
8.041238033E0,2.399063349E0,4.125335693E0,1.584291649E1,1.654605398E1
8.043240033E0,2.286532402E0,4.091815472E0,1.614459419E1,1.681127913E1
8.045242033E0,2.193155766E0,4.029564381E0,1.624515533E1,1.688053296E1
8.047244033E0,2.140481710E0,4.008016109E0,1.648458290E1,1.709933708E1
8.049246033E0,2.004008055E0,3.969707727E0,1.670246124E1,1.728429458E1
8.051248033E0,1.917814136E0,3.907456398E0,1.680541420E1,1.735995890E1
8.053250033E0,1.764580488E0,3.905062199E0,1.699216843E1,1.752418451E1
8.055252033E0,1.618529797E0,3.842811108E0,1.717173958E1,1.767075199E1
8.057254033E0,1.534730196E0,3.826051235E0,1.722680664E1,1.771318525E1
8.059256033E0,1.350371003E0,3.806896925E0,1.736567497E1,1.782926340E1
8.061258033E0,1.168406129E0,3.787742853E0,1.746144676E1,1.790570557E1
8.063260033E0,9.122186899E-1,3.768588543E0,1.744468689E1,1.787040859E1
8.065262033E0,7.901107073E-1,3.756617069E0,1.742553139E1,1.784336266E1
8.067264033E0,4.812492430E-1,3.744645834E0,1.738004112E1,1.778538171E1
8.069266033E0,3.375927508E-1,3.756617069E0,1.734652138E1,1.775184341E1
8.071268033E0,9.816526622E-2,3.773377180E0,1.730821228E1,1.771502820E1
8.073270033E0,-1.556278616E-1,3.770982742E0,1.731778908E1,1.772428699E1
8.075272033E0,-2.729473412E-1,3.816473961E0,1.733215523E1,1.774946699E1
8.077274033E0,-5.554717779E-1,3.823656797E0,1.735130882E1,1.777629934E1
8.079276033E0,-8.906702399E-1,3.866753817E0,1.734652138E1,1.779457452E1
8.081278033E0,-1.228263021E0,3.881119490E0,1.736806870E1,1.783876478E1
8.083257340E0,-1.386285067E0,3.849993944E0,1.732736588E1,1.780398404E1
8.085259340E0,-1.714300752E0,3.804502726E0,1.730102921E1,1.779715369E1
8.087261340E0,-1.848380208E0,3.778165579E0,1.729624176E1,1.780030965E1
8.089263340E0,-2.104567528E0,3.744645834E0,1.730342484E1,1.782863113E1
8.091265340E0,-2.310475111E0,3.687183142E0,1.728666496E1,1.782589129E1
8.093267340E0,-2.427794695E0,3.670423269E0,1.728426933E1,1.783569905E1
8.095269340E0,-2.592999697E0,3.632114887E0,1.728905869E1,1.785574015E1
8.097271340E0,-2.753416061E0,3.615355015E0,1.728905869E1,1.787634309E1
8.099273340E0,-2.830032825E0,3.605777979E0,1.728426933E1,1.788174172E1
8.101275340E0,-2.954535007E0,3.596200705E0,1.727948189E1,1.789531869E1
8.103277340E0,-3.050306082E0,3.603383541E0,1.721004677E1,1.784585246E1
8.105279340E0,-3.079037428E0,3.620143414E0,1.717173958E1,1.781725428E1
8.107281340E0,-3.150865555E0,3.660846233E0,1.706160164E1,1.773211774E1
8.109283340E0,-3.174808502E0,3.711125851E0,1.690597534E1,1.759726872E1
8.111285340E0,-3.184385538E0,3.735068798E0,1.683414650E1,1.753509448E1
8.113287340E0,-3.167625666E0,3.754222870E0,1.663063240E1,1.734087586E1
8.115289340E0,-3.153259993E0,3.770982742E0,1.635289764E1,1.707573193E1
8.117291340E0,-3.117345810E0,3.775771379E0,1.621163559E1,1.693491727E1
8.119293340E0,-3.098191500E0,3.811685562E0,1.589559078E1,1.663723366E1
8.121295340E0,-3.019180536E0,3.804502726E0,1.551011181E1,1.625279239E1
8.123297340E0,-2.980872154E0,3.797319889E0,1.533054161E1,1.607267069E1
8.125299340E0,-2.904255390E0,3.797319889E0,1.488999462E1,1.563861495E1
8.127301340E0,-2.796513081E0,3.804502726E0,1.450451660E1,1.525371195E1
8.129303340E0,-2.751021862E0,3.804502726E0,1.429621506E1,1.504739603E1
8.131305340E0,-2.628913641E0,3.859570980E0,1.390834236E1,1.467138243E1
8.133307340E0,-2.502017260E0,3.878725290E0,1.353483582E1,1.430022310E1
8.135309340E0,-2.434977531E0,3.917033672E0,1.335287094E1,1.412697529E1
8.137311340E0,-2.272166729E0,3.969707727E0,1.300091267E1,1.378205541E1
8.139313340E0,-2.142875910E0,4.063084126E0,1.265374279E1,1.346171521E1
8.141315340E0,-2.071047783E0,4.118152618E0,1.247417164E1,1.329862316E1
8.143317340E0,-1.924996972E0,4.247443676E0,1.212700176E1,1.299271191E1
8.145319340E0,-1.793311834E0,4.359974384E0,1.182053471E1,1.272597284E1
8.147321340E0,-1.731060743E0,4.422225475E0,1.168645573E1,1.261451136E1
8.149323340E0,-1.632895470E0,4.575459003E0,1.138956547E1,1.238238161E1
8.151325340E0,-1.525153041E0,4.714327335E0,1.109506989E1,1.215119541E1
8.153327340E0,-1.474873304E0,4.798126698E0,1.096098995E1,1.205572776E1
8.155329340E0,-1.424593568E0,4.939388752E0,1.070959091E1,1.187949349E1
8.157331340E0,-1.383890867E0,5.095016956E0,1.047734642E1,1.173239702E1
8.159333340E0,-1.379102230E0,5.197970390E0,1.037199879E1,1.168328627E1
8.161332571E0,-1.398256540E0,5.341627121E0,1.017327404E1,1.157512878E1
8.163326340E0,-1.467690468E0,5.490072250E0,9.991309166E0,1.149440157E1
8.165328340E0,-1.477267504E0,5.542746067E0,9.883566856E0,1.142756523E1
8.167330340E0,-1.494027495E0,5.619362831E0,9.814132690E0,1.140730280E1
8.169332340E0,-1.407833576E0,5.652883053E0,9.730332375E0,1.134091929E1
8.171334340E0,-1.367130876E0,5.674431324E0,9.687235832E0,1.130976374E1
8.173336340E0,-1.240234375E0,5.722316742E0,9.639349937E0,1.127830472E1
8.175338340E0,-1.156434774E0,5.765413761E0,9.601041794E0,1.125865626E1
8.177340340E0,-1.108549237E0,5.782173634E0,9.584281921E0,1.124814977E1
8.179342340E0,-1.098972082E0,5.815693378E0,9.514847755E0,1.120546103E1
8.181344340E0,-1.082212210E0,5.839636326E0,9.445414543E0,1.115743660E1
8.183316725E0,-1.072635174E0,5.849213123E0,9.399923325E0,1.112305708E1
8.185318725E0,-9.984126091E-1,5.906675816E0,9.217958450E0,1.099347101E1
8.187320725E0,-9.170072675E-1,5.899493217E0,8.971347809E0,1.077636321E1
8.189322725E0,-8.499675393E-1,5.901887417E0,8.827691078E0,1.065283294E1
8.191324725E0,-7.302538157E-1,5.909070015E0,8.516435623E0,1.039134519E1
8.193326725E0,-5.818088055E-1,5.863578796E0,8.367990494E0,1.023441853E1
8.195328725E0,-4.932205975E-1,5.815693378E0,8.035185814E0,9.931252041E0
8.197330725E0,-3.208328187E-1,5.743865490E0,7.767027378E0,9.665486990E0
8.199332725E0,-9.577099234E-2,5.727105141E0,7.460560322E0,9.405788946E0
8.201334725E0,-1.197137404E-2,5.717528343E0,7.328875065E0,9.295304373E0
8.203336725E0,1.053480953E-1,5.662459850E0,7.084659100E0,9.070112697E0
8.205338725E0,1.795706153E-1,5.672037125E0,6.991282463E0,9.004570019E0
8.207340725E0,2.944957912E-1,5.667248249E0,6.919454098E0,8.948925941E0
8.209342725E0,3.208328187E-1,5.624151707E0,6.768614769E0,8.806143424E0
8.211344725E0,4.501236677E-1,5.528380394E0,6.541158676E0,8.576267132E0
8.213346725E0,5.554717779E-1,5.511620522E0,6.450176239E0,8.502428076E0
8.215348725E0,7.446194887E-1,5.525986195E0,6.397502422E0,8.486401997E0
8.217350725E0,8.499675393E-1,5.540351868E0,6.337645531E0,8.460714775E0
8.219352725E0,1.065452337E0,5.547534943E0,6.227508545E0,8.407865086E0
8.221354725E0,1.233051538E0,5.497254848E0,6.170046329E0,8.355219846E0
8.223356725E0,1.242628574E0,5.446975231E0,6.167652130E0,8.321874653E0
8.225358725E0,1.189954638E0,5.454157829E0,6.088640690E0,8.260470635E0
8.227360725E0,1.063058019E0,5.485283375E0,5.933012962E0,8.149789498E0
8.229362725E0,1.007989645E0,5.502043724E0,5.877944469E0,8.114108667E0
8.231364725E0,9.577099085E-1,5.509226322E0,5.796539307E0,8.054107702E0
8.233366725E0,9.026415944E-1,5.446975231E0,5.731894016E0,7.958574623E0
8.235368725E0,9.098244309E-1,5.360781193E0,5.719922543E0,7.891974999E0
8.237370725E0,9.170072675E-1,5.305713177E0,5.715134144E0,7.852022219E0
8.239372725E0,9.361614585E-1,5.176422119E0,5.760625362E0,7.801060748E0
8.241374725E0,9.529213905E-1,5.095016956E0,5.777385235E0,7.761793421E0
8.243376725E0,9.960182905E-1,4.927417755E0,5.786962032E0,7.665535058E0
8.245378725E0,1.221080184E0,4.568276405E0,5.796539307E0,7.480645297E0
8.247380725E0,1.386285067E0,4.379128456E0,5.839636326E0,7.429663838E0
8.249382725E0,2.231464148E0,3.469304085E0,6.227508545E0,7.469763433E0
8.251384725E0,2.614548206E0,2.992843628E0,6.306519985E0,7.454204829E0
8.253386725E0,2.657644987E0,2.877918243E0,6.249057293E0,7.375378454E0
8.255388725E0,2.583422422E0,2.818061352E0,6.071880817E0,7.175184866E0
8.257390725E0,2.300898075E0,2.904255390E0,5.889915943E0,6.958443874E0
8.259392725E0,2.054287672E0,3.000026226E0,5.798933506E0,6.844551483E0
8.261394725E0,1.561067224E0,3.229876757E0,5.676825523E0,6.715309581E0
8.263396725E0,1.043903828E0,3.478881359E0,5.679219723E0,6.741356493E0
8.265398725E0,7.685621977E-1,3.610566378E0,5.722316742E0,6.809683276E0
8.267400725E0,2.537931204E-1,3.876330853E0,5.887521744E0,7.053599373E0
8.269402725E0,-1.723877788E-1,4.101392746E0,6.191594601E0,7.428794229E0
8.271404725E0,-4.094209969E-1,4.218712330E0,6.385530949E0,7.664213252E0
8.273406725E0,-9.050358534E-1,4.429408550E0,6.775797844E0,8.145562376E0
8.275408725E0,-1.429382086E0,4.608979225E0,7.094236374E0,8.579860860E0
8.277410725E0,-1.704723716E0,4.733481407E0,7.218738556E0,8.798983778E0
8.279412725E0,-2.233858347E0,4.970514297E0,7.400703430E0,9.190568359E0
8.281414725E0,-2.806090117E0,5.221913338E0,7.446194649E0,9.517790468E0
8.283416725E0,-3.112557173E0,5.355992794E0,7.403097630E0,9.653006033E0
8.285418725E0,-3.737462997E0,5.576265812E0,7.211555958E0,9.852406274E0
8.287420725E0,-4.292934895E0,5.763019562E0,7.005648136E0,1.003597480E1
8.289422725E0,-4.532361984E0,5.846818924E0,6.890722752E0,1.010987916E1
8.291424725E0,-4.910657406E0,5.947378635E0,6.675238132E0,1.020022906E1
8.293422033E0,-5.147690773E0,5.995264053E0,6.466936111E0,1.021093404E1
8.295424033E0,-5.202759266E0,5.980898380E0,6.354405403E0,1.015964160E1
8.297426033E0,-5.135719299E0,5.856396198E0,6.196382999E0,9.953298520E0
8.299423686E0,-4.903474808E0,5.655277252E0,6.057515144E0,9.629107732E0
8.301424917E0,-4.776578426E0,5.561900616E0,6.019207001E0,9.485846975E0
8.303424648E0,-4.357580185E0,5.279376030E0,5.875550270E0,9.021219835E0
8.305424148E0,-3.498035431E0,4.625739098E0,5.480494976E0,7.979319473E0
8.307426148E0,-3.198751211E0,4.393494129E0,5.372752666E0,7.642072441E0
8.309428148E0,-2.664827824E0,4.223500729E0,5.315289974E0,7.293255326E0
8.311430148E0,-2.372726440E0,4.213923454E0,5.394300938E0,7.244685241E0
8.313432148E0,-2.315263748E0,4.211529255E0,5.451763630E0,7.267678554E0
8.315434148E0,-2.284138203E0,4.283357620E0,5.655277252E0,7.452959186E0
8.317436148E0,-2.334417820E0,4.273780346E0,5.822876453E0,7.590823091E0
8.319438148E0,-2.355966330E0,4.278569221E0,5.875550270E0,7.640603569E0
8.321434917E0,-2.351177931E0,4.302511692E0,5.988081455E0,7.739299971E0
8.323436917E0,-2.229069948E0,4.319271564E0,6.050332546E0,7.760888068E0
8.325438917E0,-2.152452946E0,4.319271564E0,6.103006363E0,7.780478597E0
8.327440917E0,-1.994430900E0,4.338426113E0,6.186806202E0,7.815130628E0
8.329442917E0,-1.889082789E0,4.376734257E0,6.292154312E0,7.894025743E0
8.331444917E0,-1.814860344E0,4.388705730E0,6.356799603E0,7.934945321E0
8.333442840E0,-1.752609134E0,4.436591148E0,6.452570438E0,8.024378173E0
8.335444840E0,-1.711906433E0,4.479688168E0,6.514821529E0,8.089569165E0
8.337446840E0,-1.711906433E0,4.484476566E0,6.529187202E0,8.103791658E0
8.339447879E0,-1.721483588E0,4.527573586E0,6.498061657E0,8.104766105E0
8.341449879E0,-1.687963724E0,4.561093330E0,6.450176239E0,8.078215608E0
8.343451879E0,-1.649655342E0,4.561093330E0,6.404685020E0,8.033985644E0
8.345453879E0,-1.596981287E0,4.580247879E0,6.313702583E0,7.961900538E0
8.347454379E0,-1.508393168E0,4.597007751E0,6.261028767E0,7.912535083E0
8.349456379E0,-1.462901950E0,4.606584549E0,6.165257454E0,7.833971074E0
8.351458379E0,-1.338399649E0,4.644893169E0,6.067092419E0,7.757316327E0
8.353454571E0,-1.216291547E0,4.702355862E0,5.973715782E0,7.699142551E0
8.355456571E0,-1.163617611E0,4.719115734E0,5.923435688E0,7.662320119E0
8.357458571E0,-1.048692346E0,4.778972626E0,5.837242126E0,7.616543221E0
8.359460571E0,-9.505270720E-1,4.846012115E0,5.770202160E0,7.594904088E0
8.361462571E0,-9.241901040E-1,4.857983589E0,5.739076614E0,7.575693519E0
8.363464571E0,-8.882759809E-1,4.956148624E0,5.698374271E0,7.604203623E0
8.365466571E0,-8.858816624E-1,4.977697372E0,5.669642925E0,7.596519489E0
8.367468571E0,-8.810931444E-1,5.059102535E0,5.600208759E0,7.598235436E0
8.369470571E0,-9.241901040E-1,5.138113976E0,5.516408920E0,7.595071425E0
8.371468302E0,-9.696813226E-1,5.224307537E0,5.425426483E0,7.594005770E0
8.373469417E0,-1.007989645E0,5.269798756E0,5.375146866E0,7.594670887E0
8.375471417E0,-1.077423692E0,5.336838722E0,5.298530102E0,7.597177805E0
8.377473417E0,-1.098972082E0,5.387118340E0,5.241067410E0,7.595891734E0
8.379475417E0,-1.120520592E0,5.504437923E0,5.174027920E0,7.637078510E0
8.381477417E0,-1.139674783E0,5.537957668E0,5.106987953E0,7.618999915E0
8.383479417E0,-1.130097747E0,5.554717541E0,5.078257084E0,7.610565215E0
8.385481417E0,-1.142069101E0,5.595420361E0,5.008822918E0,7.596140985E0
8.387476148E0,-1.151646137E0,5.633728504E0,4.956148624E0,7.591350003E0
8.389478148E0,-1.161223292E0,5.681613922E0,4.934600353E0,7.614424269E0
8.391480148E0,-1.199531674E0,5.758230686E0,4.932206154E0,7.676115842E0
8.393482148E0,-1.225868702E0,5.813299179E0,4.905869007E0,7.704852506E0
8.395484148E0,-1.235445857E0,5.839636326E0,4.922628880E0,7.736921479E0
8.397486148E0,-1.228263021E0,5.913858891E0,4.925023079E0,7.793472227E0
8.399488032E0,-1.233051538E0,6.014418125E0,4.965725899E0,7.896333021E0
8.401490032E0,-1.228263021E0,6.040755272E0,4.996851444E0,7.935230221E0
8.403492032E0,-1.211503029E0,6.105400562E0,5.042342663E0,8.010547743E0
8.405487840E0,-1.204320192E0,6.184412003E0,5.133325100E0,8.127014552E0
8.407489840E0,-1.182771802E0,6.225114346E0,5.205153465E0,8.200281724E0
8.409491840E0,-1.180377483E0,6.296942711E0,5.322473049E0,8.329075451E0
8.411493840E0,-1.139674783E0,6.356799603E0,5.451763630E0,8.451596682E0
8.413495840E0,-1.132491946E0,6.407079220E0,5.545140266E0,8.548788377E0
8.415497840E0,-1.110943556E0,6.476513386E0,5.700768471E0,8.699320800E0
8.417499840E0,-1.067846537E0,6.545947552E0,5.861184597E0,8.851170005E0
8.419501840E0,-1.034326673E0,6.562707424E0,5.928224564E0,8.904089335E0
8.421503840E0,-9.505270720E-1,6.598621368E0,6.038361073E0,8.994837971E0
8.423505840E0,-8.667274714E-1,6.615381241E0,6.148497581E0,9.072954755E0
8.425506302E0,-7.972934842E-1,6.620169640E0,6.208354473E0,9.110762220E0
8.427508302E0,-7.015225291E-1,6.589044094E0,6.308914185E0,9.149318779E0
8.429510302E0,-6.296942830E-1,6.589044094E0,6.416656494E0,9.218757917E0
8.431512302E0,-5.913859010E-1,6.553130150E0,6.478907585E0,9.234148339E0
8.433514302E0,-5.195576549E-1,6.519610405E0,6.538764477E0,9.248280968E0
8.435516302E0,-5.243461728E-1,6.483695984E0,6.557918549E0,9.236858135E0
8.437518302E0,-5.435003638E-1,6.469330311E0,6.531581879E0,9.209190472E0
8.439518609E0,-6.009629965E-1,6.409473896E0,6.498061657E0,9.146984063E0
8.441517956E0,-7.039167881E-1,6.371165276E0,6.416656494E0,9.069769919E0
8.443514263E0,-7.901107073E-1,6.342433929E0,6.387925148E0,9.036389255E0
8.445516263E0,-9.385557175E-1,6.332856655E0,6.342433929E0,9.011793850E0
8.447518263E0,-1.094183564E0,6.318490982E0,6.373559475E0,9.041173947E0
8.449520263E0,-1.166011810E0,6.344828129E0,6.395108223E0,9.083712716E0
8.451522263E0,-1.347976685E0,6.404685020E0,6.488484859E0,9.216152512E0
8.453523917E0,-1.515576005E0,6.442993641E0,6.579467297E0,9.332659192E0
8.455525917E0,-1.618529797E0,6.486090660E0,6.632141113E0,9.416703590E0
8.457527686E0,-1.802888989E0,6.565101624E0,6.778192043E0,9.607021152E0
8.459529686E0,-1.996825218E0,6.660872459E0,6.948185444E0,9.830148210E0
8.461531686E0,-2.104567528E0,6.718335152E0,7.029590607E0,9.948888168E0
8.463533686E0,-2.288926601E0,6.811711788E0,7.204372883E0,1.017553886E1
8.465535686E0,-2.509200096E0,6.902694225E0,7.395915031E0,1.042318722E1
8.467537686E0,-2.626519442E0,6.948185444E0,7.503657341E0,1.055844491E1
8.469539686E0,-2.849187136E0,6.988888264E0,7.714353561E0,1.079229713E1
8.471541686E0,-3.035940409E0,7.106207848E0,8.001666069E0,1.112392844E1
8.473543686E0,-3.122134447E0,7.137333393E0,8.166871071E0,1.128658649E1
8.475545686E0,-3.268185139E0,7.218738556E0,8.535589218E0,1.164678083E1
8.477547686E0,-3.380716085E0,7.273807049E0,8.844450951E0,1.193992558E1
8.479549686E0,-3.419024467E0,7.292961121E0,8.992896080E0,1.207266293E1
8.481551686E0,-3.462121487E0,7.319298267E0,9.241900444E0,1.228703122E1
8.483553686E0,-3.476486921E0,7.304932594E0,9.435836792E0,1.242911974E1
8.485546840E0,-3.490852594E0,7.307326794E0,9.529213905E0,1.250555854E1
8.487548840E0,-3.529160976E0,7.302538395E0,9.653716087E0,1.260857956E1
8.489550840E0,-3.586623669E0,7.252258301E0,9.751881599E0,1.267116074E1
8.491550879E0,-3.612960577E0,7.237892628E0,9.763853073E0,1.267964513E1
8.493552879E0,-3.660846233E0,7.201978683E0,9.823709488E0,1.271910218E1
8.495550840E0,-3.668029070E0,7.156487465E0,9.830892563E0,1.270103140E1
8.497552532E0,-3.656057596E0,7.137333393E0,9.830892563E0,1.268679367E1
8.499554532E0,-3.569863796E0,7.084659100E0,9.830892563E0,1.263260744E1
8.501556532E0,-3.428601503E0,7.043956280E0,9.783006668E0,1.253314996E1
8.503558532E0,-3.335224867E0,7.034379482E0,9.735121727E0,1.246510388E1
8.505560532E0,-3.143682718E0,6.974522591E0,9.562733650E0,1.224632930E1
8.507562532E0,-2.937775135E0,6.924242973E0,9.330489159E0,1.198472742E1
8.509564532E0,-2.810878515E0,6.893116951E0,9.201197624E0,1.183546100E1
8.511566532E0,-2.609759569E0,6.854808807E0,8.901913643E0,1.153444040E1
8.513555263E0,-2.518777132E0,6.838048935E0,8.748680115E0,1.138606847E1
8.515557263E0,-2.324840784E0,6.833260536E0,8.420664787E0,1.109080383E1
8.517558686E0,-2.133298874E0,6.861991405E0,8.054340363E0,1.079399318E1
8.519560686E0,-2.035133600E0,6.900300026E0,7.891529560E0,1.067858361E1
8.521562686E0,-1.857957244E0,6.912271500E0,7.580274105E0,1.042554833E1
8.523564686E0,-1.666415215E0,7.005648136E0,7.285778046E0,1.024395467E1
8.525566686E0,-1.570644259E0,7.075081825E0,7.156487465E0,1.018523535E1
8.527568686E0,-1.443747759E0,7.218738556E0,6.909877300E0,1.009658349E1
8.529570686E0,-1.345582485E0,7.355212212E0,6.663266659E0,1.001543117E1
8.531572686E0,-1.321639657E0,7.431828976E0,6.553130150E0,9.996115649E0
8.533574686E0,-1.295302629E0,7.589851379E0,6.344828129E0,9.976998389E0
8.535576686E0,-1.266571403E0,7.778998852E0,6.148497581E0,9.996051659E0
8.537578686E0,-1.268965602E0,7.860404015E0,6.062304020E0,1.000738502E1
8.539580686E0,-1.300091267E0,7.980117798E0,5.909070015E0,1.001447082E1
8.541582686E0,-1.316851139E0,8.095043182E0,5.755836487E0,1.001965442E1
8.543584686E0,-1.309668303E0,8.150111198E0,5.691191196E0,1.002642513E1
8.545586686E0,-1.312062621E0,8.267431259E0,5.549929142E0,1.004358708E1
8.547588686E0,-1.276148438E0,8.334470749E0,5.454157829E0,1.004190197E1
8.549590686E0,-1.276148438E0,8.344047546E0,5.411061287E0,1.002652824E1
8.551592686E0,-1.254600048E0,8.394327164E0,5.336838722E0,1.002599608E1
8.553592763E0,-1.240234375E0,8.406298637E0,5.257827282E0,9.992436430E0
8.555594763E0,-1.230657220E0,8.399115562E0,5.221913338E0,9.966345285E0
8.557592532E0,-1.230657220E0,8.370385170E0,5.171633720E0,9.915828782E0
8.559594532E0,-1.256994247E0,8.329682350E0,5.087833881E0,9.841224324E0
8.561596532E0,-1.266571403E0,8.315316200E0,5.073468208E0,9.822869555E0
8.563598532E0,-1.328822494E0,8.281796455E0,5.006428719E0,9.768226567E0
8.565600532E0,-1.347976685E0,8.221940041E0,4.953754425E0,9.693143044E0
8.567602532E0,-1.376708031E0,8.200390816E0,4.932206154E0,9.667905258E0
8.569604532E0,-1.391073704E0,8.121379852E0,4.917840481E0,9.595678806E0
8.571606532E0,-1.400650740E0,8.051946640E0,4.934600353E0,9.547038695E0
8.573608532E0,-1.426987767E0,8.008849144E0,4.936994553E0,9.515874837E0
8.575610455E0,-1.455719113E0,7.922655106E0,4.941783428E0,9.450333619E0
8.577612109E0,-1.465296149E0,7.838855743E0,4.958543301E0,9.390522021E0
8.579612340E0,-1.470084786E0,7.793364525E0,4.975303173E0,9.362228451E0
8.581614340E0,-1.482056141E0,7.704776287E0,4.984879971E0,9.295649324E0
8.583616340E0,-1.482056141E0,7.620976925E0,5.032765865E0,9.252270638E0
8.585618340E0,-1.505998850E0,7.573091030E0,5.047131062E0,9.224601468E0
8.587618302E0,-1.496421814E0,7.489291668E0,5.116565228E0,9.192823704E0
8.589620302E0,-1.486844659E0,7.415069103E0,5.147690773E0,9.148370190E0
8.591620455E0,-1.484450340E0,7.352818012E0,5.176422119E0,9.113883447E0
8.593615725E0,-1.458113313E0,7.290566921E0,5.209941864E0,9.078653793E0
8.595617725E0,-1.431776285E0,7.225921154E0,5.274587631E0,9.060087998E0
8.597619725E0,-1.391073704E0,7.216344357E0,5.322473049E0,9.074107740E0
8.599621725E0,-1.381496549E0,7.158881664E0,5.415849686E0,9.082375637E0
8.601623725E0,-1.350371003E0,7.108602047E0,5.533169270E0,9.108879573E0
8.603625725E0,-1.312062621E0,7.099024773E0,5.585843086E0,9.127940843E0
8.605627725E0,-1.273754239E0,7.091842175E0,5.705556870E0,9.190759190E0
8.607629725E0,-1.233051538E0,7.053533554E0,5.803721905E0,9.217154639E0
8.609631725E0,-1.228263021E0,7.031985283E0,5.870761871E0,9.242472181E0
8.611625878E0,-1.187560320E0,7.008042336E0,6.014418125E0,9.311078470E0
8.613627878E0,-1.161223292E0,6.957762718E0,6.143709183E0,9.354360700E0
8.615629878E0,-1.144463301E0,6.929031372E0,6.203566074E0,9.370459116E0
8.617631878E0,-1.094183564E0,6.890722752E0,6.304125786E0,9.403260054E0
8.619633878E0,-1.055875182E0,6.881145954E0,6.387925148E0,9.448313592E0
8.621635878E0,-1.029538155E0,6.866780281E0,6.442993641E0,9.472316892E0
